* Measurement data measured by REW V5.30.9
* Source: /home/giacomo/DRC/DRC-120/X801.wav
* Format: Imported Impulse Response, 48000.0 Hz sampling
* Dated: Nov 22, 2024 2:51:58 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Impulse Response imported from /home/giacomo/DRC/DRC-120/X801.wav 131071 samples (2.73 s) of 64-bit Float data at 48 kHz
* Measurement: X801
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
328.857395 0.000 -178.7853
329.223606 0.000 -178.5934
329.589817 0.000 -178.4016
329.956028 0.000 -178.2099
330.322239 0.000 -178.0184
330.688450 0.000 -177.8271
331.054661 0.000 -177.6359
331.420871 0.000 -177.4449
331.787082 0.000 -177.2541
332.153293 0.000 -177.0634
332.519504 0.000 -176.8729
332.885715 0.000 -176.6826
333.251926 0.000 -176.4924
333.618137 0.000 -176.3024
333.984348 0.000 -176.1125
334.350559 0.000 -175.9229
334.716770 0.000 -175.7334
335.082981 0.000 -175.5440
335.449191 0.000 -175.3549
335.815402 0.000 -175.1659
336.181613 0.000 -174.9770
336.547824 0.000 -174.7884
336.914035 0.000 -174.5999
337.280246 0.000 -174.4115
337.646457 0.000 -174.2234
338.012668 0.000 -174.0354
338.378879 0.000 -173.8475
338.745090 0.000 -173.6599
339.111301 0.000 -173.4724
339.477511 0.000 -173.2851
339.843722 0.000 -173.0980
340.209933 0.000 -172.9110
340.576144 0.000 -172.7242
340.942355 0.000 -172.5376
341.308566 0.000 -172.3512
341.674777 0.000 -172.1649
342.040988 0.000 -171.9788
342.407199 0.000 -171.7928
342.773410 0.000 -171.6071
343.139621 0.000 -171.4215
343.505831 0.000 -171.2361
343.872042 0.000 -171.0508
344.238253 0.000 -170.8658
344.604464 0.000 -170.6808
344.970675 0.000 -170.4962
345.336886 0.000 -170.3116
345.703097 0.000 -170.1272
346.069308 0.000 -169.9430
346.435519 0.000 -169.7590
346.801730 0.000 -169.5752
347.167941 0.000 -169.3915
347.534151 0.000 -169.2080
347.900362 0.000 -169.0247
348.266573 0.000 -168.8416
348.632784 0.000 -168.6586
348.998995 0.000 -168.4758
349.365206 0.000 -168.2932
349.731417 0.000 -168.1107
350.097628 0.000 -167.9285
350.463839 0.000 -167.7464
350.830050 0.000 -167.5645
351.196261 0.000 -167.3828
351.562471 0.000 -167.2012
351.928682 0.000 -167.0198
352.294893 0.000 -166.8387
352.661104 0.000 -166.6577
353.027315 0.000 -166.4768
353.393526 0.000 -166.2961
353.759737 0.000 -166.1157
354.125948 0.000 -165.9354
354.492159 0.000 -165.7552
354.858370 0.000 -165.5753
355.224580 0.000 -165.3955
355.590791 0.000 -165.2159
355.957002 0.000 -165.0366
356.323213 0.000 -164.8573
356.689424 0.000 -164.6783
357.055635 0.000 -164.4994
357.421846 0.000 -164.3207
357.788057 0.000 -164.1422
358.154268 0.000 -163.9639
358.520479 0.000 -163.7858
358.886690 0.000 -163.6078
359.252900 0.000 -163.4301
359.619111 0.000 -163.2524
359.985322 0.000 -163.0750
360.351533 0.000 -162.8978
360.717744 0.000 -162.7207
361.083955 0.000 -162.5439
361.450166 0.000 -162.3672
361.816377 0.000 -162.1907
362.182588 0.000 -162.0143
362.548799 0.000 -161.8382
362.915010 0.000 -161.6622
363.281220 0.000 -161.4865
363.647431 0.000 -161.3109
364.013642 0.000 -161.1354
364.379853 0.000 -160.9602
364.746064 0.000 -160.7852
365.112275 0.000 -160.6103
365.478486 0.000 -160.4356
365.844697 0.000 -160.2611
366.210908 0.000 -160.0868
366.577119 0.000 -159.9127
366.943330 0.000 -159.7387
367.309540 0.000 -159.5649
367.675751 0.000 -159.3914
368.041962 0.000 -159.2180
368.408173 0.000 -159.0447
368.774384 0.000 -158.8717
369.140595 0.000 -158.6989
369.506806 0.000 -158.5262
369.873017 0.000 -158.3537
370.239228 0.000 -158.1814
370.605439 0.000 -158.0093
370.971650 0.000 -157.8374
371.337860 0.000 -157.6656
371.704071 0.000 -157.4941
372.070282 0.000 -157.3227
372.436493 0.000 -157.1515
372.802704 0.000 -156.9805
373.168915 0.000 -156.8097
373.535126 0.000 -156.6390
373.901337 0.000 -156.4686
374.267548 0.000 -156.2983
374.633759 0.000 -156.1282
374.999970 0.000 -155.9583
375.366180 0.000 -155.7886
375.732391 0.000 -155.6191
376.098602 0.000 -155.4497
376.464813 0.000 -155.2805
376.831024 0.000 -155.1116
377.197235 0.000 -154.9428
377.563446 0.000 -154.7742
377.929657 0.000 -154.6058
378.295868 0.000 -154.4375
378.662079 0.000 -154.2695
379.028289 0.000 -154.1016
379.394500 0.000 -153.9339
379.760711 0.000 -153.7664
380.126922 0.000 -153.5991
380.493133 0.000 -153.4320
380.859344 0.000 -153.2650
381.225555 0.000 -153.0983
381.591766 0.000 -152.9317
381.957977 0.000 -152.7653
382.324188 0.000 -152.5991
382.690399 0.000 -152.4331
383.056609 0.000 -152.2673
383.422820 0.000 -152.1016
383.789031 0.000 -151.9362
384.155242 0.000 -151.7709
384.521453 0.000 -151.6058
384.887664 0.000 -151.4409
385.253875 0.000 -151.2762
385.620086 0.000 -151.1116
385.986297 0.000 -150.9473
386.352508 0.000 -150.7831
386.718719 0.000 -150.6191
387.084929 0.000 -150.4554
387.451140 0.000 -150.2917
387.817351 0.000 -150.1283
388.183562 0.000 -149.9651
388.549773 0.000 -149.8020
388.915984 0.000 -149.6392
389.282195 0.000 -149.4765
389.648406 0.000 -149.3140
390.014617 0.000 -149.1517
390.380828 0.000 -148.9895
390.747039 0.000 -148.8276
391.113249 0.000 -148.6658
391.479460 0.000 -148.5042
391.845671 0.000 -148.3429
392.211882 0.000 -148.1816
392.578093 0.000 -148.0206
392.944304 0.000 -147.8598
393.310515 0.000 -147.6992
393.676726 0.000 -147.5387
394.042937 0.000 -147.3784
394.409148 0.000 -147.2183
394.775359 0.000 -147.0584
395.141569 0.000 -146.8987
395.507780 0.000 -146.7391
395.873991 0.000 -146.5798
396.240202 0.000 -146.4206
396.606413 0.000 -146.2616
396.972624 0.000 -146.1028
397.338835 0.000 -145.9442
397.705046 0.000 -145.7857
398.071257 0.000 -145.6274
398.437468 0.000 -145.4694
398.803679 0.000 -145.3115
399.169889 0.000 -145.1538
399.536100 0.000 -144.9963
399.902311 0.000 -144.8389
400.268522 0.000 -144.6818
400.634733 0.000 -144.5248
401.000944 0.000 -144.3680
401.367155 0.000 -144.2114
401.733366 0.000 -144.0550
402.099577 0.000 -143.8987
402.465788 0.000 -143.7427
402.831998 0.000 -143.5868
403.198209 0.000 -143.4312
403.564420 0.000 -143.2756
403.930631 0.000 -143.1203
404.296842 0.000 -142.9651
404.663053 0.000 -142.8102
405.029264 0.000 -142.6554
405.395475 0.000 -142.5009
405.761686 0.000 -142.3464
406.127897 0.000 -142.1922
406.494108 0.000 -142.0381
406.860318 0.000 -141.8843
407.226529 0.000 -141.7306
407.592740 0.000 -141.5771
407.958951 0.000 -141.4238
408.325162 0.000 -141.2707
408.691373 0.000 -141.1177
409.057584 0.000 -140.9649
409.423795 0.000 -140.8123
409.790006 0.000 -140.6599
410.156217 0.000 -140.5077
410.522428 0.000 -140.3557
410.888638 0.000 -140.2038
411.254849 0.000 -140.0521
411.621060 0.000 -139.9006
411.987271 0.000 -139.7493
412.353482 0.000 -139.5981
412.719693 0.000 -139.4471
413.085904 0.000 -139.2964
413.452115 0.000 -139.1458
413.818326 0.000 -138.9953
414.184537 0.000 -138.8451
414.550748 0.000 -138.6950
414.916958 0.000 -138.5451
415.283169 0.000 -138.3954
415.649380 0.000 -138.2459
416.015591 0.000 -138.0966
416.381802 0.000 -137.9474
416.748013 0.000 -137.7984
417.114224 0.000 -137.6496
417.480435 0.000 -137.5010
417.846646 0.000 -137.3525
418.212857 0.000 -137.2043
418.579068 0.000 -137.0562
418.945278 0.000 -136.9082
419.311489 0.000 -136.7605
419.677700 0.000 -136.6129
420.043911 0.000 -136.4656
420.410122 0.000 -136.3184
420.776333 0.000 -136.1713
421.142544 0.000 -136.0245
421.508755 0.000 -135.8778
421.874966 0.000 -135.7313
422.241177 0.000 -135.5850
422.607388 0.000 -135.4389
422.973598 0.000 -135.2929
423.339809 0.000 -135.1471
423.706020 0.000 -135.0015
424.072231 0.000 -134.8561
424.438442 0.000 -134.7108
424.804653 0.000 -134.5658
425.170864 0.000 -134.4209
425.537075 0.000 -134.2761
425.903286 0.000 -134.1316
426.269497 0.000 -133.9872
426.635707 0.000 -133.8430
427.001918 0.000 -133.6990
427.368129 0.000 -133.5551
427.734340 0.000 -133.4115
428.100551 0.000 -133.2679
428.466762 0.000 -133.1246
428.832973 0.000 -132.9815
429.199184 0.000 -132.8385
429.565395 0.000 -132.6957
429.931606 0.000 -132.5531
430.297817 0.000 -132.4106
430.664027 0.000 -132.2684
431.030238 0.000 -132.1263
431.396449 0.000 -131.9843
431.762660 0.000 -131.8426
432.128871 0.000 -131.7010
432.495082 0.000 -131.5596
432.861293 0.000 -131.4183
433.227504 0.000 -131.2773
433.593715 0.000 -131.1364
433.959926 0.000 -130.9957
434.326137 0.000 -130.8551
434.692347 0.000 -130.7148
435.058558 0.000 -130.5746
435.424769 0.000 -130.4345
435.790980 0.000 -130.2947
436.157191 0.000 -130.1550
436.523402 0.000 -130.0154
436.889613 0.000 -129.8761
437.255824 0.000 -129.7369
437.622035 0.000 -129.5979
437.988246 0.000 -129.4591
438.354457 0.000 -129.3204
438.720667 0.000 -129.1819
439.086878 0.000 -129.0436
439.453089 0.000 -128.9055
439.819300 0.000 -128.7675
440.185511 0.000 -128.6297
440.551722 0.000 -128.4920
440.917933 0.000 -128.3546
441.284144 0.000 -128.2173
441.650355 0.000 -128.0801
442.016566 0.000 -127.9431
442.382777 0.000 -127.8063
442.748987 0.000 -127.6697
443.115198 0.000 -127.5332
443.481409 0.000 -127.3970
443.847620 0.000 -127.2608
444.213831 0.000 -127.1249
444.580042 0.000 -126.9891
444.946253 0.000 -126.8535
445.312464 0.000 -126.7180
445.678675 0.000 -126.5827
446.044886 0.000 -126.4476
446.411097 0.000 -126.3126
446.777307 0.000 -126.1779
447.143518 0.000 -126.0432
447.509729 0.000 -125.9088
447.875940 0.000 -125.7745
448.242151 0.000 -125.6404
448.608362 0.000 -125.5064
448.974573 0.000 -125.3726
449.340784 0.000 -125.2390
449.706995 0.000 -125.1055
450.073206 0.000 -124.9722
450.439416 0.000 -124.8391
450.805627 0.000 -124.7061
451.171838 0.000 -124.5733
451.538049 0.000 -124.4407
451.904260 0.000 -124.3082
452.270471 0.000 -124.1759
452.636682 0.000 -124.0437
453.002893 0.000 -123.9117
453.369104 0.000 -123.7799
453.735315 0.000 -123.6483
454.101526 0.000 -123.5167
454.467736 0.000 -123.3854
454.833947 0.000 -123.2542
455.200158 0.000 -123.1232
455.566369 0.000 -122.9924
455.932580 0.000 -122.8617
456.298791 0.000 -122.7312
456.665002 0.000 -122.6008
457.031213 0.000 -122.4706
457.397424 0.000 -122.3405
457.763635 0.000 -122.2107
458.129846 0.000 -122.0810
458.496056 0.000 -121.9514
458.862267 0.000 -121.8220
459.228478 0.000 -121.6927
459.594689 0.000 -121.5637
459.960900 0.000 -121.4348
460.327111 0.000 -121.3060
460.693322 0.000 -121.1774
461.059533 0.000 -121.0490
461.425744 0.000 -120.9207
461.791955 0.000 -120.7925
462.158166 0.000 -120.6646
462.524376 0.000 -120.5368
462.890587 0.000 -120.4092
463.256798 0.000 -120.2817
463.623009 0.000 -120.1543
463.989220 0.000 -120.0272
464.355431 0.000 -119.9001
464.721642 0.000 -119.7733
465.087853 0.000 -119.6466
465.454064 0.000 -119.5200
465.820275 0.000 -119.3936
466.186486 0.000 -119.2674
466.552696 0.000 -119.1413
466.918907 0.000 -119.0154
467.285118 0.000 -118.8896
467.651329 0.000 -118.7640
468.017540 0.000 -118.6385
468.383751 0.000 -118.5133
468.749962 0.000 -118.3881
469.116173 0.000 -118.2631
469.482384 0.000 -118.1383
469.848595 0.000 -118.0136
470.214806 0.000 -117.8891
470.581016 0.000 -117.7647
470.947227 0.000 -117.6405
471.313438 0.000 -117.5164
471.679649 0.000 -117.3925
472.045860 0.000 -117.2688
472.412071 0.000 -117.1451
472.778282 0.000 -117.0217
473.144493 0.000 -116.8984
473.510704 0.000 -116.7753
473.876915 0.000 -116.6523
474.243125 0.000 -116.5294
474.609336 0.000 -116.4067
474.975547 0.000 -116.2842
475.341758 0.000 -116.1618
475.707969 0.000 -116.0396
476.074180 0.000 -115.9175
476.440391 0.000 -115.7955
476.806602 0.000 -115.6738
477.172813 0.000 -115.5521
477.539024 0.000 -115.4306
477.905235 0.000 -115.3093
478.271445 0.000 -115.1881
478.637656 0.000 -115.0671
479.003867 0.000 -114.9462
479.370078 0.000 -114.8254
479.736289 0.000 -114.7049
480.102500 0.000 -114.5844
480.468711 0.000 -114.4641
480.834922 0.000 -114.3440
481.201133 0.000 -114.2240
481.567344 0.000 -114.1042
481.933555 0.000 -113.9844
482.299765 0.000 -113.8649
482.665976 0.000 -113.7455
483.032187 0.000 -113.6262
483.398398 0.000 -113.5071
483.764609 0.000 -113.3882
484.130820 0.000 -113.2693
484.497031 0.000 -113.1507
484.863242 0.000 -113.0321
485.229453 0.000 -112.9138
485.595664 0.000 -112.7955
485.961875 0.000 -112.6774
486.328085 0.000 -112.5595
486.694296 0.000 -112.4417
487.060507 0.000 -112.3240
487.426718 0.000 -112.2065
487.792929 0.000 -112.0892
488.159140 0.000 -111.9720
488.525351 0.000 -111.8549
488.891562 0.000 -111.7379
489.257773 0.000 -111.6212
489.623984 0.000 -111.5045
489.990195 0.000 -111.3880
490.356405 0.000 -111.2717
490.722616 0.000 -111.1555
491.088827 0.000 -111.0394
491.455038 0.000 -110.9235
491.821249 0.000 -110.8076
492.187460 0.000 -110.6920
492.553671 0.000 -110.5765
492.919882 0.000 -110.4611
493.286093 0.000 -110.3459
493.652304 0.000 -110.2308
494.018515 0.000 -110.1159
494.384725 0.000 -110.0011
494.750936 0.000 -109.8864
495.117147 0.000 -109.7719
495.483358 0.000 -109.6575
495.849569 0.000 -109.5433
496.215780 0.000 -109.4292
496.581991 0.000 -109.3152
496.948202 0.000 -109.2014
497.314413 0.000 -109.0877
497.680624 0.000 -108.9742
498.046834 0.000 -108.8608
498.413045 0.000 -108.7475
498.779256 0.000 -108.6344
499.145467 0.000 -108.5214
499.511678 0.000 -108.4085
499.877889 0.000 -108.2958
500.244100 0.000 -108.1832
500.610311 0.000 -108.0708
500.976522 0.000 -107.9585
501.342733 0.000 -107.8463
501.708944 0.000 -107.7343
502.075154 0.000 -107.6224
502.441365 0.000 -107.5107
502.807576 0.000 -107.3990
503.173787 0.000 -107.2876
503.539998 0.000 -107.1762
503.906209 0.000 -107.0650
504.272420 0.000 -106.9539
504.638631 0.000 -106.8430
505.004842 0.000 -106.7322
505.371053 0.000 -106.6215
505.737264 0.000 -106.5110
506.103474 0.000 -106.4005
506.469685 0.000 -106.2903
506.835896 0.000 -106.1801
507.202107 0.000 -106.0701
507.568318 0.000 -105.9603
507.934529 0.000 -105.8505
508.300740 0.000 -105.7409
508.666951 0.000 -105.6314
509.033162 0.000 -105.5221
509.399373 0.000 -105.4129
509.765584 0.000 -105.3038
510.131794 0.000 -105.1949
510.498005 0.000 -105.0861
510.864216 0.000 -104.9774
511.230427 0.000 -104.8688
511.596638 0.000 -104.7604
511.962849 0.000 -104.6522
512.329060 0.000 -104.5440
512.695271 0.000 -104.4360
513.061482 0.000 -104.3281
513.427693 0.000 -104.2203
513.793904 0.000 -104.1127
514.160114 0.000 -104.0052
514.526325 0.000 -103.8978
514.892536 0.000 -103.7906
515.258747 0.000 -103.6834
515.624958 0.000 -103.5764
515.991169 0.000 -103.4696
516.357380 0.000 -103.3629
516.723591 0.000 -103.2563
517.089802 0.000 -103.1498
517.456013 0.000 -103.0434
517.822224 0.000 -102.9372
518.188434 0.000 -102.8311
518.554645 0.000 -102.7252
518.920856 0.000 -102.6194
519.287067 0.000 -102.5136
519.653278 0.000 -102.4081
520.019489 0.000 -102.3026
520.385700 0.000 -102.1973
520.751911 0.000 -102.0921
521.118122 0.000 -101.9870
521.484333 0.000 -101.8820
521.850543 0.000 -101.7772
522.216754 0.000 -101.6725
522.582965 0.000 -101.5679
522.949176 0.000 -101.4634
523.315387 0.000 -101.3592
523.681598 0.000 -101.2549
524.047809 0.000 -101.1508
524.414020 0.000 -101.0469
524.780231 0.000 -100.9431
525.146442 0.000 -100.8394
525.512653 0.000 -100.7358
525.878863 0.000 -100.6323
526.245074 0.000 -100.5290
526.611285 0.000 -100.4258
526.977496 0.000 -100.3227
527.343707 0.000 -100.2197
527.709918 0.000 -100.1169
528.076129 0.000 -100.0142
528.442340 0.000 -99.9116
528.808551 0.000 -99.8091
529.174762 0.000 -99.7067
529.540973 0.000 -99.6045
529.907183 0.000 -99.5024
530.273394 0.000 -99.4004
530.639605 0.000 -99.2985
531.005816 0.000 -99.1968
531.372027 0.000 -99.0952
531.738238 0.000 -98.9936
532.104449 0.000 -98.8922
532.470660 0.000 -98.7910
532.836871 0.000 -98.6898
533.203082 0.000 -98.5888
533.569293 0.000 -98.4879
533.935503 0.000 -98.3871
534.301714 0.000 -98.2864
534.667925 0.000 -98.1858
535.034136 0.000 -98.0854
535.400347 0.000 -97.9851
535.766558 0.000 -97.8849
536.132769 0.000 -97.7848
536.498980 0.000 -97.6848
536.865191 0.000 -97.5850
537.231402 0.000 -97.4853
537.597613 0.000 -97.3857
537.963823 0.000 -97.2861
538.330034 0.000 -97.1868
538.696245 0.000 -97.0875
539.062456 0.000 -96.9884
539.428667 0.000 -96.8893
539.794878 0.000 -96.7904
540.161089 0.000 -96.6916
540.527300 0.000 -96.5930
540.893511 0.000 -96.4944
541.259722 0.000 -96.3959
541.625933 0.000 -96.2976
541.992143 0.000 -96.1994
542.358354 0.000 -96.1013
542.724565 0.000 -96.0033
543.090776 0.000 -95.9054
543.456987 0.000 -95.8076
543.823198 0.000 -95.7100
544.189409 0.000 -95.6124
544.555620 0.000 -95.5150
544.921831 0.000 -95.4177
545.288042 0.000 -95.3205
545.654252 0.000 -95.2234
546.020463 0.000 -95.1265
546.386674 0.000 -95.0296
546.752885 0.000 -94.9329
547.119096 0.000 -94.8362
547.485307 0.000 -94.7397
547.851518 0.000 -94.6433
548.217729 0.000 -94.5470
548.583940 0.000 -94.4508
548.950151 0.000 -94.3548
549.316362 0.000 -94.2588
549.682572 0.000 -94.1629
550.048783 0.000 -94.0672
550.414994 0.000 -93.9716
550.781205 0.000 -93.8761
551.147416 0.000 -93.7807
551.513627 0.000 -93.6854
551.879838 0.000 -93.5902
552.246049 0.000 -93.4951
552.612260 0.000 -93.4001
552.978471 0.000 -93.3053
553.344682 0.000 -93.2105
553.710892 0.000 -93.1159
554.077103 0.000 -93.0214
554.443314 0.000 -92.9269
554.809525 0.000 -92.8326
555.175736 0.000 -92.7384
555.541947 0.000 -92.6443
555.908158 0.000 -92.5503
556.274369 0.000 -92.4565
556.640580 0.000 -92.3627
557.006791 0.000 -92.2690
557.373002 0.000 -92.1754
557.739212 0.000 -92.0820
558.105423 0.000 -91.9886
558.471634 0.000 -91.8954
558.837845 0.000 -91.8023
559.204056 0.000 -91.7092
559.570267 0.000 -91.6164
559.936478 0.000 -91.5235
560.302689 0.000 -91.4308
560.668900 0.000 -91.3382
561.035111 0.000 -91.2457
561.401322 0.000 -91.1533
561.767532 0.000 -91.0610
562.133743 0.000 -90.9688
562.499954 0.000 -90.8768
562.866165 0.000 -90.7848
563.232376 0.000 -90.6929
563.598587 0.000 -90.6012
563.964798 0.000 -90.5095
564.331009 0.000 -90.4180
564.697220 0.000 -90.3265
565.063431 0.000 -90.2352
565.429642 0.000 -90.1440
565.795852 0.000 -90.0528
566.162063 0.000 -89.9618
566.528274 0.000 -89.8708
566.894485 0.000 -89.7800
567.260696 0.000 -89.6893
567.626907 0.000 -89.5986
567.993118 0.000 -89.5081
568.359329 0.000 -89.4177
568.725540 0.000 -89.3274
569.091751 0.000 -89.2372
569.457961 0.000 -89.1470
569.824172 0.000 -89.0570
570.190383 0.000 -88.9671
570.556594 0.000 -88.8773
570.922805 0.000 -88.7876
571.289016 0.000 -88.6980
571.655227 0.000 -88.6085
572.021438 0.000 -88.5190
572.387649 0.000 -88.4297
572.753860 0.000 -88.3405
573.120071 0.000 -88.2514
573.486281 0.000 -88.1624
573.852492 0.000 -88.0735
574.218703 0.000 -87.9846
574.584914 0.000 -87.8960
574.951125 0.000 -87.8073
575.317336 0.000 -87.7188
575.683547 0.000 -87.6304
576.049758 0.000 -87.5421
576.415969 0.000 -87.4539
576.782180 0.000 -87.3658
577.148391 0.000 -87.2777
577.514601 0.000 -87.1898
577.880812 0.000 -87.1020
578.247023 0.000 -87.0143
578.613234 0.000 -86.9266
578.979445 0.000 -86.8391
579.345656 0.000 -86.7516
579.711867 0.000 -86.6643
580.078078 0.000 -86.5771
580.444289 0.000 -86.4899
580.810500 0.000 -86.4029
581.176711 0.000 -86.3159
581.542921 0.000 -86.2290
581.909132 0.000 -86.1423
582.275343 0.000 -86.0556
582.641554 0.000 -85.9691
583.007765 0.000 -85.8826
583.373976 0.000 -85.7962
583.740187 0.000 -85.7099
584.106398 0.000 -85.6237
584.472609 0.000 -85.5376
584.838820 0.000 -85.4516
585.205031 0.000 -85.3657
585.571241 0.000 -85.2799
585.937452 0.000 -85.1942
586.303663 0.000 -85.1086
586.669874 0.000 -85.0230
587.036085 0.000 -84.9376
587.402296 0.000 -84.8522
587.768507 0.000 -84.7670
588.134718 0.000 -84.6818
588.500929 0.000 -84.5968
588.867140 0.000 -84.5118
589.233351 0.000 -84.4269
589.599561 0.000 -84.3421
589.965772 0.000 -84.2574
590.331983 0.000 -84.1728
590.698194 0.000 -84.0883
591.064405 0.000 -84.0039
591.430616 0.000 -83.9196
591.796827 0.000 -83.8354
592.163038 0.000 -83.7512
592.529249 0.000 -83.6672
592.895460 0.000 -83.5832
593.261671 0.000 -83.4993
593.627881 0.000 -83.4156
593.994092 0.000 -83.3319
594.360303 0.000 -83.2483
594.726514 0.000 -83.1648
595.092725 0.000 -83.0814
595.458936 0.000 -82.9980
595.825147 0.000 -82.9148
596.191358 0.000 -82.8317
596.557569 0.000 -82.7486
596.923780 0.000 -82.6656
597.289990 0.000 -82.5828
597.656201 0.000 -82.5000
598.022412 0.000 -82.4173
598.388623 0.000 -82.3347
598.754834 0.000 -82.2521
599.121045 0.000 -82.1697
599.487256 0.000 -82.0874
599.853467 0.000 -82.0051
600.219678 0.000 -81.9229
600.585889 0.000 -81.8409
600.952100 0.000 -81.7589
601.318310 0.000 -81.6770
601.684521 0.000 -81.5952
602.050732 0.000 -81.5134
602.416943 0.000 -81.4318
602.783154 0.000 -81.3502
603.149365 0.000 -81.2688
603.515576 0.000 -81.1874
603.881787 0.000 -81.1061
604.247998 0.000 -81.0249
604.614209 0.000 -80.9438
604.980420 0.000 -80.8628
605.346630 0.000 -80.7818
605.712841 0.000 -80.7009
606.079052 0.000 -80.6202
606.445263 0.000 -80.5395
606.811474 0.000 -80.4589
607.177685 0.000 -80.3783
607.543896 0.000 -80.2979
607.910107 0.000 -80.2176
608.276318 0.000 -80.1373
608.642529 0.000 -80.0571
609.008740 0.000 -79.9771
609.374950 0.000 -79.8970
609.741161 0.000 -79.8171
610.107372 0.000 -79.7372
610.473583 0.000 -79.6575
610.839794 0.000 -79.5778
611.206005 0.000 -79.4982
611.572216 0.000 -79.4187
611.938427 0.000 -79.3393
612.304638 0.000 -79.2600
612.670849 0.000 -79.1807
613.037060 0.000 -79.1015
613.403270 0.000 -79.0225
613.769481 0.000 -78.9435
614.135692 0.000 -78.8645
614.501903 0.000 -78.7857
614.868114 0.000 -78.7069
615.234325 0.000 -78.6283
615.600536 0.000 -78.5497
615.966747 0.000 -78.4711
616.332958 0.000 -78.3927
616.699169 0.000 -78.3144
617.065380 0.000 -78.2361
617.431590 0.000 -78.1579
617.797801 0.000 -78.0798
618.164012 0.000 -78.0018
618.530223 0.000 -77.9239
618.896434 0.000 -77.8460
619.262645 0.000 -77.7682
619.628856 0.000 -77.6905
619.995067 0.000 -77.6129
620.361278 0.000 -77.5354
620.727489 0.000 -77.4579
621.093699 0.000 -77.3805
621.459910 0.000 -77.3032
621.826121 0.000 -77.2260
622.192332 0.000 -77.1489
622.558543 0.000 -77.0718
622.924754 0.000 -76.9948
623.290965 0.000 -76.9179
623.657176 0.000 -76.8411
624.023387 0.000 -76.7644
624.389598 0.000 -76.6877
624.755809 0.000 -76.6111
625.122019 0.000 -76.5346
625.488230 0.000 -76.4582
625.854441 0.000 -76.3819
626.220652 0.000 -76.3056
626.586863 0.000 -76.2294
626.953074 0.000 -76.1533
627.319285 0.000 -76.0773
627.685496 0.000 -76.0013
628.051707 0.000 -75.9254
628.417918 0.000 -75.8496
628.784129 0.000 -75.7739
629.150339 0.000 -75.6982
629.516550 0.000 -75.6227
629.882761 0.000 -75.5472
630.248972 0.000 -75.4717
630.615183 0.000 -75.3964
630.981394 0.000 -75.3211
631.347605 0.000 -75.2460
631.713816 0.000 -75.1709
